Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power,Torque,Odometer,Speedometer,Seating_Capacity,Seats_Material,Audiosystem,Basic_Warranty,Child_Safety_Locks,Handbrake
Hyundai,Venue,1.0 Turbo Gdi Mt Sx Dual Tone,"Rs. 9,74,000",998 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,,,18.27 km/litre,,6,200 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,215 / 60 R16,215 / 60 R16,117hp@6000rpm,172Nm@1500-4000rpm,Yes,Yes,5,Leather,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Venue,1.0 Turbo Gdi Mt Sx(O),"Rs. 10,65,000",998 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,,,18.27 km/litre,,6,200 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,215 / 60 R16,215 / 60 R16,117hp@6000rpm,1712Nm@1500-4000rpm,Yes,Yes,5,Leather,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Venue,1.0 Turbo Gdi Dct S,"Rs. 9,40,000",998 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,,,18.15 km/litre,,7,200 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,195 / 65 R15 Steel,195 / 65 R15 Steel,118hp@6000rpm,172Nm@4000rpm,Yes,Yes,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Venue,1.0 Turbo Gdi Dct Sx Plus,"Rs. 11,15,500",998 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,,,18.15 km/litre,,7,200 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,215 / 60 R16,215 / 60 R16,118@6000rpm,172Nm@1500-4000rpm,Yes,Yes,5,Fabric,CD/MP3/DVD Player with USB & Aux-in,,Yes,Manual
Hyundai,Venue,1.2 Kappa Mt S,"Rs. 7,25,000",1197 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1590 mm,3995 mm,1770 mm,SUV,5,,,17.52 km/litre,,5,200 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,195 / 65 R15,195 / 65 R15,82hp@6000rpm,115Nm@4000rpm,Yes,Yes,5,,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Venue,1.4 Crdi Mt S,"Rs. 8,50,000",1397 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1590 mm,3995 mm,1770 mm,SUV,5,,,23.7 km/litre,,6,200 mm,,,MacPherson Strut & Coil spring,Coupled Torsion Beam Axle with coil spring,195 / 65 R15,195 / 65 R15,89hp@4000rpm,220Nm@1500-2750rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Venue,1.4 Crdi Mt Sx,"Rs. 9,83,000",1397 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1590 mm,3995 mm,1770 mm,SUV,5,,,23.7 km/litre,,6,200 mm,Ventilated Disc,Drum,Macpherson strut with Coil Spring,Coupled Torsion Beam Axle with coil spring,215 / 60 R16,215 / 60 R16,89hp@4000rpm,220Nm@1500-2750rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Venue,1.4 Crdi Mt Sx Dual Tone,"Rs. 9,98,000",1397 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Diesel,1590 mm,3995 mm,1770 mm,SUV,5,,,23.7 km/litre,,6,200 mm,Ventilated Disc,Drum,Mc Pherson Strut Type with Coil Spring,Coupled Torsion Beam Axle with coil spring,215 / 60 R16,215 / 60 R16,89hp@4000rpm,220Nm@1500-2750rpm,Digital,Analog,5,Leather,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Venue,1.4 Crdi Mt Sx(O),"Rs. 10,89,000",1397 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1590 mm,3995 mm,1770 mm,SUV,5,,,23.7 km/litre,,6,200 mm,Ventilated Disc,Drum,Mc Pherson struts with coil spring,Coupled Torsion Beam Axle with coil spring,215 / 60 R16,215 / 60 R16,90PS,22.4,Digital,Analog,5,Leather,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,I20 Active,1.2 S,"Rs. 7,74,035",1197 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Petrol,1555 mm,3995 mm,1760 mm,Hatchback,5,15 km/litre,,17.19 km/litre,,5,190 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,195/55R16,195/55R16,83PS@6000rpm,114Nm@4000rpm,Digital,"Analog, Digital",5,Fabric,CD Player with USB & Aux-in,"3 years / 100,000 Kms",Yes,Manual
Hyundai,I20 Active,1.2 Sx,"Rs. 8,58,536",1197 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Petrol,1555 mm,3995 mm,1760 mm,Hatchback,5,15 km/litre,17.19 km/litre,17.19 km/litre,,6,190 mm,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle with coil spring,195/55R16,195/55R16,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5,Leather,CD Player with USB & Aux-in,"3 years / 100,000 Kms",Yes,Manual
Hyundai,I20 Active,1.2 Sx Dual Tone,"Rs. 8,82,298",1197 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Petrol,1555 mm,3995 mm,1760 mm,Hatchback,5,15 km/litre,17.19 km/litre,17.19 km/litre,,6,190 mm,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Coupled Torsion Beam Axle with coil spring,195/55R16,195/55R16,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5,Leather,CD Player with USB & Aux-in,"3 years / 100,000 Kms",Yes,Manual
Hyundai,I20 Active,1.4 Sx,"Rs. 9,93,393",1396 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,40 litres,Diesel,1555 mm,3995 mm,1760 mm,Hatchback,5,21.19 km/litre,,21.19 km/litre,,6,190 mm,Ventilated Disc,Drum,McPherson strut with coil spring,Coupled Torsion Beam Axle with coil spring,195/55R16,195/55R16,90PS@4000rpm,220Nm@1500-2750rpm,Digital,Analog,5,Leather,CD Player with USB & Aux-in,"3 years / 100,000 Kms",Yes,Manual
Hyundai,Verna,1.6 Vtvt Sx,"Rs. 9,99,900",1591 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1445 mm,4440 mm,1729 mm,Sedan,4,,,17.7 km/litre,,5,165 mm,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,195/55 R16,195/55 R16,123PS@6400rpm,151Nm@4850rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Hyundai,Verna,1.6 Crdi Sx,"Rs. 11,72,544",1582 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1445 mm,4440 mm,1729 mm,Sedan,4,19.9 km/litre,22.32 km/litre,23.9 km/litre,,6,165 mm,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,195/55 R16,195/55 R16,128ps@4000rpm,260Nm@1500-3000rpm,Analog,Analog,5,Fabric,CD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Hyundai,Verna,1.6 Crdi Sx (O),"Rs. 13,01,881",1582 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1445 mm,4440 mm,1729 mm,Sedan,4,19.9 km/litre,22 km/litre,23.5 km/litre,,4,165 mm,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,195/55 R16,195/55 R16,128ps@4000rpm,260Nm@1500-3000rpm,Digital,Analog,5,Leather,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Verna,1.6 Vtvt Sx (O),"Rs. 11,72,999",1591 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45 litres,Petrol,1445 mm,4440 mm,1729 mm,Sedan,4,,,17.7 km/litre,,5,165 mm,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,195/55 R16,195/55 R16,123PS@6400rpm,151Nm@4850rpm,Digital,Analog,5,Leather,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Verna,1.6 Crdi Sx Plus At,"Rs. 13,28,545",1582 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1445 mm,4440 mm,1729 mm,Sedan,4,14 km/litre,17 km/litre,17.1 km/litre,,4,165 mm,Ventilated Disc,Drum,McPherson struts with coil spring,Couple Torsion Beam Axle,195/55R16,195/55R16,128ps@4000rpm,260Nm@1500-3000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Verna,1.6 Vtvt Sx(O) At,"Rs. 12,87,999",1591 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45 litres,Petrol,1445 mm,4440 mm,1729 mm,Sedan,4,,,17.7 km/litre,,4,165 mm,Ventilated Disc,Drum,McPherson struts with coil spring,Couple Torsion Beam Axle,195/55 R16,195/55 R16,123PS@6400rpm,155Nm@4850rpm,Digital,Analog,5,Leather,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Verna,1.4 Vtvt Ex,"Rs. 9,33,182",1396 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1445 mm,4440 mm,1729 mm,Sedan,4,,,19.1 km/litre,,5,165 mm,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,195/55R16,195/55R16,100PS@6000rpm,133Nm@4000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Hyundai,Verna,1.4 Vtvt E,"Rs. 8,17,867",1396 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1445 mm,4440 mm,1729 mm,Sedan,4,,,19.1 km/litre,,5,165 mm,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,195/55R16,195/55R16,100PS@6000rpm,133Nm@4000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Hyundai,Verna,1.6 Vtvt Sx (O) Anniversary Edition,"Rs. 11,78,894",1591 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45 litres,Petrol,1445 mm,4440 mm,1729 mm,Sedan,4,,,17.7 km/litre,,5,165 mm,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,195/55 R16,195/55 R16,123PS@6400rpm,151Nm@4850rpm,Digital,Analog,5,Leather,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Verna,1.6 Vtvt Sx Plus At,"Rs. 11,62,875",1591 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45 litres,Petrol,1445 mm,4440 mm,1729 mm,Sedan,4,,,17.7 km/litre,,6,165 mm,Ventilated Disc,Drum,McPherson struts with coil spring,Couple Torsion Beam Axle,195/55 R16,195/55 R16,123PS@6400rpm,155Nm@4850rpm,Digital,Analog,5,Leather,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Verna,1.6 Crdi Sx(O) At,"Rs. 14,07,871",1582 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1445 mm,4440 mm,1729 mm,Sedan,4,14 km/litre,17 km/litre,17.1 km/litre,,6,165 mm,Ventilated Disc,Drum,McPherson struts with coil spring,Couple Torsion Beam Axle,195/55R16,195/55R16,128ps@4000rpm,260Nm@1500-3000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Verna,1.4 Crdi E,"Rs. 9,42,867",1396 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1445 mm,4440 mm,1729 mm,Sedan,4,,,,,5,165 mm,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,195/55R16,195/55R16,100PS@6000rpm,133Nm@4000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Hyundai,Verna,1.4 Crdi Ex,"Rs. 9,99,900",1396 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1445 mm,4440 mm,1729 mm,Sedan,4,,,,,5,165 mm,Ventilated Disc,Drum,MacPherson struts with coil spring,Couple Torsion Beam Axle,195/55R16,195/55R16,100PS@6000rpm,133Nm@4000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,2 years / Unlimited Kms,Yes,Manual
Hyundai,Grand I10,1.2 Kappa Vtvt Magna,"Rs. 5,86,428",1197 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,Hatchback,5,18.9 km/litre,18.9 km/litre,18.9 km/litre,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5,Fabric,CD/MP3 Player,"3 years / 100,000 Kms",Yes,Manual
Hyundai,Grand I10,1.2 Kappa Vtvt Sportz,"Rs. 6,20,637",1197 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,Hatchback,5,18.9 km/litre,19.77 km/litre,19.77 km/litre,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5,Fabric,USB & Aux-in,"3 years / 100,000 Kms",Yes,Manual
Hyundai,Grand I10,1.2 Kappa Vtvt Magna At,"Rs. 6,52,328",1197 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,Hatchback,5,18.9 km/litre,17.49 km/litre,17.49 km/litre,,5,165 mm,Solid Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,165/65 R14,165/65 R14,83PS@6000rpm,114Nm@4000rpm,,Analog,5,Fabric,CD/MP3 Player,"3 years / 100,000 Kms",Yes,Manual
Hyundai,Grand I10,1.2 Kappa Vtvt Sportz At,"Rs. 7,05,538",1197 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,Hatchback,5,18.9 km/litre,17.49 km/litre,17.49 km/litre,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5,Fabric,USB & Aux-in,"3 years / 100,000 Kms",Yes,Manual
Hyundai,Grand I10,1.2 Kappa Vtvt Sportz Dual Tone,"Rs. 6,40,537",1197 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,Hatchback,5,18.9 km/litre,19.77 km/litre,19.77 km/litre,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5,Fabric,USB & Aux-in,"3 years / 100,000 Kms",Yes,Manual
Hyundai,Grand I10,1.2 Kappa Vtvt Magna Cng,"Rs. 6,53,452",1197 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,CNG,1520 mm,3765 mm,1660 mm,Hatchback,5,,,,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/65R14,165/65R14,82bhp@6000RPM,114Nm@4000rpm,Digital,Analog,5,Fabric,CD/MP3 Player,"3 years / 100,000 Kms",Yes,Manual
Hyundai,Elantra,S,"Rs. 15,89,000",1999 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50 litres,Petrol,1465 mm,4620 mm,1800 mm,Sedan,4,13.1 km/litre,14.6 km/litre,14.6 km/litre,,6,,Ventilated Disc,Ventilated Disc,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,205/60R16,205/60R16,152PS@6200rpm,196Nm@4000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Elantra,Sx,"Rs. 18,49,000",1999 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50 litres,Petrol,1465 mm,4620 mm,1800 mm,Sedan,4,13.1 km/litre,14.6 km/litre,14.6 km/litre,,6,,Ventilated Disc,Ventilated Disc,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,205/60R16,205/60R16,152PS@6200rpm,196Nm@4000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Elantra,Sx At,"Rs. 19,49,000",1999 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50 litres,Petrol,1465 mm,4620 mm,1800 mm,Sedan,4,13.1 km/litre,14.6 km/litre,14.6 km/litre,,6,,Ventilated Disc,Ventilated Disc,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,205/60R16,205/60R16,152PS@6200rpm,196Nm@4000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Elantra,Sx(O) At,"Rs. 20,39,000",1999 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,50 litres,Petrol,1465 mm,4620 mm,1800 mm,Sedan,4,13.1 km/litre,14.6 km/litre,14.6 km/litre,,6,,Ventilated Disc,Ventilated Disc,Mcpherson strut Type with coil spring,Coupled Torsion Beam Axle,205/60R16,205/60R16,152PS@6200rpm,196Nm@4000rpm,Digital,"Analog, Digital",5,Leather,CD Player with USB & Aux-in,,Yes,Manual
Hyundai,Tucson,2Wd Mt Diesel,"Rs. 20,79,717",1995 cc,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,62 litres,Diesel,1660 mm,4475 mm,1850 mm,SUV,5,"16,38 km/litre",18.42 km/litre,18.42 km/litre,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,225 / 60 R17,225 / 60 R17,185PS@4000rpm,400NM@1750rpm,Yes,Analog,5,Fabric,CD/MP3/DVD Player with USB & Aux-in,,Yes,Manual
Hyundai,Tucson,2Wd Mt Petrol,"Rs. 18,76,656",1999 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,62 litres,Petrol,1660 mm,4475 mm,1850 mm,SUV,5,"13,3 km/litre",13.03 km/litre,13.03 km/litre,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,225 / 60 R17,225 / 60 R17,155PS@6200rpm,192NM@4000rpm,Yes,Analog,5,Fabric,CD/MP3/DVD Player with USB & Aux-in,,Yes,Manual
Hyundai,Tucson,2Wd At Gl Diesel,"Rs. 23,64,354",1995 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,62 litres,Diesel,1660 mm,4475 mm,1850 mm,SUV,5,"16,38 km/litre",16.38 km/litre,16.38 km/litre,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,225/55 R18,225/55 R18,185PS@4000rpm,400NM@1750rpm,Yes,Analog,5,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Hyundai,Tucson,2Wd At Gl Petrol,"Rs. 21,87,384",1999 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,62 litres,Petrol,1660 mm,4475 mm,1850 mm,SUV,5,"13,3 km/litre",12.95 km/litre,12.95 km/litre,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,225/55 R18,225/55 R18,155PS@6200rpm,192NM@4000rpm,Yes,Analog,5,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Hyundai,Tucson,4Wd At Gls Diesel,"Rs. 26,97,417",1995 cc,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,62 litres,Diesel,1660 mm,4475 mm,1850 mm,SUV,5,16.38 km/litre,16.38 km/litre,16.38 km/litre,,5,,Ventilated Disc,Ventilated Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,225/55 R18,225/55 R18,185PS@4000rpm,400NM@1750rpm,Yes,Analog,5,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Hyundai,Tucson,2Wd At Gls Petrol,"Rs. 23,73,522",1999 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,62 litres,Petrol,1660 mm,4475 mm,1850 mm,SUV,5,13.3 km/litre,12.95 km/litre,12.95 km/litre,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,225/55 R18,225/55 R18,155PS@6200rpm,192NM@4000rpm,Yes,Analog,5,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Hyundai,Tucson,2Wd At Gl(O) Petrol,"Rs. 22,46,749",1999 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,62 litres,Petrol,1660 mm,4475 mm,1850 mm,SUV,5,13.3 km/litre,12.95 km/litre,12.95 km/litre,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,225/55 R18,225/55 R18,155PS@6200rpm,192NM@4000rpm,Yes,Analog,5,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Hyundai,Tucson,2Wd At Gl(O) Diesel,"Rs. 24,23,720",1995 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,62 litres,Diesel,1660 mm,4475 mm,1850 mm,SUV,5,16.38 km/litre,16.38 km/litre,16.38 km/litre,,5,,Ventilated Disc,Solid Disc,McPherson strut with coil spring,Multilink Type with Coil Spring,225/55 R18,225/55 R18,185PS@4000rpm,400NM@1750rpm,Yes,Analog,5,Leather,CD/MP3/DVD Player with USB & Aux-in,,Yes,Automatic
Hyundai,Grand I10 Nios,Magna 1.2 Crdi,"Rs. 6,75,090",1186 cc,3,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Diesel,1520 mm,3805 mm,1680 mm,Hatchback,5,20.7 km/litre,,20.7 km/litre,,5,,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,75PS@4000rpm,190NM@1750-2250RPM,Digital,"Analog, Digital",5,Fabric,USB & Aux-in,"3 years / 100,000 Km of warranty**",Yes,Manual
Hyundai,Grand I10 Nios,Era 1.2 Vtvt,"Rs. 5,04,990",1197 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,,,20.7 km/litre,935 kg,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5,Fabric,Not on offer,"3 years / 100,000 Km of warranty**",Yes,Manual
Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,"Rs. 5,89,610",1197 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,,,20.7 km/litre,935 kg,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5,Fabric,USB & Aux-in,"3 years / 100,000 Km of warranty**",Yes,Manual
Hyundai,Grand I10 Nios,Magna Amt 1.2 Vtvt,"Rs. 6,42,610",1197 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,,,20.7 km/litre,935 kg,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5,Fabric,USB & Aux-in,"3 years / 100,000 Km of warranty**",Yes,Manual
Hyundai,Grand I10 Nios,Sportz 1.2 Vtvt,"Rs. 6,43,350",1197 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,,,20.7 km/litre,935 kg,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,"3 years / 100,000 Km of warranty**",Yes,Manual
Hyundai,Grand I10 Nios,Sportz Amt 1.2 Vtvt,"Rs. 7,03,350",1197 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,,,20.7 km/litre,935 kg,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,165/70R14,165/70R14,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,"3 years / 100,000 Km of warranty**",Yes,Manual
Hyundai,Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,"Rs. 6,73,350",1197 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1520 mm,3805 mm,1680 mm,Hatchback,5,,,20.7 km/litre,935 kg,5,165 mm,Ventilated Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,175/60R15,175/60R15,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,"3 years / 100,000 Km of warranty**",Yes,Manual
